"Species","Longitude","Latitude"
"Ard_her",-76.36,44.84
"Ard_her",-86.37,41.64
"Ard_her",-99.78,28.18
"Ard_her",-76.93,40.5
"Ard_her",-85.19,43.11
"Ard_her",-86.47,34.48
"Ard_her",-81.81,30.1
"Ard_her",-91.36,35.31
"Ard_her",-114.42,50.48
"Ard_her",-88.11,30.25
"Ard_her",-122.44,45.69
"Ard_her",-107,37.78
"Ard_her",-74.39,43.63
"Ard_her",-116.33,47.55
"Ard_her",-83.99,41.92
"Ard_her",-74.95,43.66
"Ard_her",-85.27,36.7
"Ard_her",-76.28,40.19
"Ard_her",-75.43,43.02
"Ard_her",-74.92,44.13
"Ard_her",-107.23,54.71
"Ard_her",-76.96,37.26
"Ard_her",-94.34,29.67
"Ard_her",-94.45,53.7
"Ard_her",-72.85,41.58
"Ard_her",-86.11,32.82
"Ard_her",-81.87,40.3
"Ard_her",-123.61,42.28
"Ard_her",-117.93,47.73
"Ard_her",-109.92,34.12
"Ard_her",-77.96,37.06
"Ard_her",-83.27,46.47
"Ard_her",-100.08,33.93
"Ard_her",-98.21,45.16
"Ard_her",-121.21,48.7
"Ard_her",-83.85,39.56
"Ard_her",-113.55,37.66
"Ard_her",-68.05,48.34
"Ard_her",-75.12,38.31
"Ard_her",-98.95,34.87
"Ard_her",-104.73,36.61
"Ard_her",-98.65,31.62
"Ard_her",-97.6,31.5
"Ard_her",-95.63,30.61
"Ard_her",-78.59,42.08
"Ard_her",-104.27,50.57
"Ard_her",-100.7,33.36
"Ard_her",-98.39,28.67
"Ard_her",-92.49,45.74
"Ard_her",-82.64,28.28
"Ard_her",-88.2,39.31
"Ard_her",-63.45,45.3
"Ard_her",-93.17,30.41
"Ard_her",-114.78,53.54
"Ard_her",-81.2,29.41
"Ard_her",-76.29,46.27
"Ard_her",-78.9,42.28
"Ard_her",-92.96,31.56
"Ard_her",-104.47,45.31
"Ard_her",-89.42,40.5
"Ard_her",-68.04,46.15
"Ard_her",-87.78,39.01
"Ard_her",-84.98,45.26
"Ard_her",-109.33,40.37
"Ard_her",-93.1,41.4
"Ard_her",-96.2,30.53
"Ard_her",-76.07,41.96
"Ard_her",-67.68,45.23
"Ard_her",-70.34,45.78
"Ard_her",-113.39,46.89
"Ard_her",-73.84,42.93
"Ard_her",-89.77,41.35
"Ard_her",-91.2,30.41
"Ard_her",-74.8,44.09
"Ard_her",-91.51,30.4
"Ard_her",-124.14,41.7
"Ard_her",-113.63,41.97
"Ard_her",-84.4,35.35
"Ard_her",-74.2,46.3
"Ard_her",-83.92,39.89
"Arr_ruf",-97.94,26.16
"Arr_ruf",-98.6,26.9
"Asi_fla",-117.21,45.28
"Asi_fla",-92.99,47.07
"Asi_fla",-119.78,40.26
"Asi_fla",-111.95,42
"Asi_fla",-119.22,55.14
"Asi_fla",-98.24,47.49
"Asi_fla",-152.45,57.53
"Asi_fla",-111.98,50.15
"Asi_fla",-106.53,48.2
"Asi_fla",-109.67,46.1
"Asi_fla",-102.2,42.73
"Asi_fla",-104.2,43.41
"Asi_fla",-95.84,47.76
"Asi_fla",-118.58,43.25
"Asi_fla",-116.4,38.88
"Asi_fla",-98.65,43.83
"Asi_fla",-112.04,51.33
"Asi_fla",-99.46,50.7
"Asi_fla",-138.36,64.73
"Asi_fla",-113.56,43.46
"Asi_fla",-110.33,48.06
"Asi_fla",-111.47,48.68
"Asi_fla",-103.67,43.02
"Asi_fla",-106.75,52.97
"Asi_fla",-106.69,46.26
"Asi_otu",-120.66,43.16
"Asi_otu",-121.27,44.16
"Asi_otu",-90.54,45.09
"Asi_otu",-113.84,53.69
"Ath_cun",-111.7,43.53
"Ath_cun",-104.84,48.84
"Ath_cun",-100.72,38.47
"Ath_cun",-101.97,32.66
"Ath_cun",-115.43,32.85
"Ath_cun",-103.48,34.46
"Ath_cun",-117.73,47.08
"Ath_cun",-103.23,38.17
"Ath_cun",-104.09,38.84
"Ath_cun",-100.33,39.58
"Ath_cun",-119.02,42.95
"Ath_cun",-121.46,38.5
"Ath_cun",-109.62,38.62
"Ath_cun",-99.67,33.39
"Ath_cun",-107.03,33.18
"Ath_cun",-108.99,31.93
"Ath_cun",-119.29,35.44
"Ath_cun",-100.65,39.5
"Ath_cun",-99.27,37.16
"Ath_cun",-81.72,27.9
"Ath_cun",-117.08,43.33
"Ath_cun",-105.79,43.75
"Ath_cun",-115.14,33.04
"Ath_cun",-111.26,47.49
"Ath_cun",-112.05,36.73
"Ath_cun",-99.25,44.12
"Ath_cun",-80.43,26.06
"Ath_cun",-112.1,40.07
"Ath_cun",-116.59,41.23
"Aur_fla",-113.6,34.23
"Aur_fla",-99.45,30.99
"Aur_fla",-103.02,31.67
"Aur_fla",-112.83,32.36
"Aur_fla",-115.14,33.04
"Aur_fla",-114.62,33.62
"Aur_fla",-99.73,27.71
"Aur_fla",-98.12,28.51
"Aur_fla",-99.12,26.78
"Ayt_aff",-111.85,50.56
"Ayt_aff",-110.76,41.27
"Ayt_aff",-100.11,46.6
"Ayt_aff",-94.51,46.8
"Ayt_aff",-98.43,48.03
"Ayt_aff",-104.85,52
"Ayt_aff",-138.36,64.73
"Ayt_aff",-113.1,49.9
"Ayt_aff",-119.07,55.46
"Ayt_aff",-101.64,45.94
"Ayt_aff",-112.08,54.93
"Ayt_aff",-103.65,52.1
"Ayt_aff",-106.43,38.75
"Ayt_aff",-122.01,41.82
"Ayt_aff",-112.98,54.5
"Ayt_aff",-110.54,53.29
"Ayt_aff",-99.88,49.43
"Ayt_aff",-123.07,51.79
"Ayt_aff",-114.28,42.33
"Ayt_aff",-106.22,52.06
"Ayt_aff",-103.06,48.59
"Ayt_aff",-108.08,49.82
"Ayt_aff",-102.06,46.1
"Ayt_aff",-104.93,50.63
"Ayt_aff",-102.97,51.42
"Ayt_aff",-94.57,42.03
"Ayt_aff",-111.52,44.6
"Ayt_aff",-96.76,46.41
"Ayt_ame",-119.85,39
"Ayt_ame",-112.33,48.96
"Ayt_ame",-113.52,39.13
"Ayt_ame",-118.74,50.44
"Ayt_ame",-109.15,44.84
"Ayt_ame",-99.61,48.75
"Ayt_ame",-99.26,45.85
"Ayt_ame",-113.03,50.6
"Ayt_ame",-106.41,42.24
"Ayt_ame",-106.82,43.29
"Ayt_ame",-111.11,50.92
"Ayt_ame",-106.73,53.72
"Ayt_ame",-99.88,49.43
"Ayt_ame",-103.58,50
"Ayt_ame",-99.81,49.49
"Ayt_ame",-114.46,48.11
"Ayt_ame",-113.1,49.9
"Ayt_ame",-111.34,41.72
"Ayt_ame",-115.48,33.22
"Ayt_ame",-107.18,37.23
"Ayt_ame",-110.92,51.44
"Ayt_ame",-98.48,46.75
"Ayt_col",-119.27,48.72
"Ayt_col",-133.79,60
"Ayt_col",-113.78,51.21
"Ayt_col",-111.2,41.28
"Ayt_col",-107.18,37.23
"Ayt_col",-88.58,50.5
"Ayt_col",-90.38,44.2
"Ayt_col",-117.09,39.21
"Ayt_col",-98.91,49.55
"Ayt_col",-132.63,55.69
"Ayt_col",-72.26,43.9
"Ayt_col",-113.85,53.34
"Ayt_col",-79.45,48.3
"Ayt_col",-146.08,64.26
"Ayt_col",-86.93,45.37
"Ayt_col",-74.3,46.98
"Ayt_col",-96.58,48.82
"Ayt_col",-121.61,50.79
"Ayt_col",-120.15,49.72
"Ayt_col",-74.18,44.43
"Ayt_col",-117.52,47.41
